cnpj,filtro1,agendamentos,vendas,cadencias,workflows,searching,ligacoes,whatsapp,buscador,exact_club,mkt,crm
22379394000173,2.0,241.0,34.0,2.0,10,2.0,13581.0,False,0.0,False,True,True
22380101000178,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
22381486000198,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22383433000106,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22393038000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22400765000151,1.0,0.0,1.0,0.0,2,59.0,1.0,False,0.0,False,False,False
22404676000183,2.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
22409555000124,3489.0,3920.0,945.0,0.0,7,3.0,13942.0,False,0.0,False,False,False
22409555000124,3489.0,3920.0,945.0,0.0,7,3.0,67488.0,False,0.0,False,False,False
22410981000188,2715.0,418.0,36.0,0.0,18,0.0,0.0,False,0.0,False,False,False
22423374000152,32504.0,9108.0,408.0,15.0,2,0.0,428.0,False,0.0,False,False,False
22430241000294,1.0,10.0,3.0,2.0,4,169.0,609.0,False,3.8,False,False,False
22433524000109,2.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22445758000176,1.0,0.0,0.0,0.0,10,0.0,0.0,False,0.0,False,False,False
22450645000169,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22459437000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22464351000196,1.0,0.0,0.0,1.0,5,0.0,0.0,False,0.0,False,False,False
22478779000198,2.0,975.0,189.0,0.0,17,118.0,0.0,True,0.0,True,True,False
22478779000198,2.0,975.0,189.0,0.0,17,118.0,58248.0,True,0.0,True,True,False
22478954000147,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
22491057000173,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22493902000140,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
22494763000179,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22495353000142,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
22498747000154,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
22501652000142,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22502695000142,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
22536318000124,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22539439000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22539869000141,2.0,781.0,81.0,3.0,29,0.0,0.0,False,0.0,False,False,False
22539869000141,2.0,781.0,81.0,3.0,29,0.0,224.0,False,0.0,False,False,False
22543534000105,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22557336000192,1.0,0.0,0.0,2.0,5,0.0,0.0,False,0.0,False,False,False
22565561000170,1.0,180.0,15.0,1.0,6,0.0,9728.0,False,0.0,False,False,False
22582385000185,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
22588947000106,2.0,386.0,51.0,4.0,8,13.0,0.0,False,0.0,False,False,False
22588947000106,2.0,386.0,51.0,4.0,8,13.0,15427.0,False,0.0,False,False,False
22599678000175,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22607202000139,2.0,125.0,38.0,2.0,7,106.0,0.0,False,0.0,False,False,False
22607202000139,2.0,125.0,38.0,2.0,7,106.0,5849.0,False,0.0,False,False,False
22613196000122,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22614613000151,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22615656000151,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22632205000122,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
22635188000187,2.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
22653771000110,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,True,False,True
22654810000102,2.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22669110000183,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22669372000148,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22677354000108,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22687094000151,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
22705532000167,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22718433000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22721433000179,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22722718000124,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,2211.0,False,0.0,False,False,False
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,2211.0,False,0.0,False,False,True
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,2211.0,False,0.0,False,True,False
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,2211.0,False,0.0,False,True,True
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,213.0,False,0.0,False,False,False
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,213.0,False,0.0,False,False,True
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,213.0,False,0.0,False,True,False
22726348000101,39117.0,4204.0,279.0,0.0,9,463.0,213.0,False,0.0,False,True,True
22728904000170,95.0,0.0,31.0,0.0,3,32.0,4688.0,False,0.0,False,False,False
22744232000197,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
22745924000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22752231000194,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
22753387000190,1.0,0.0,0.0,8.0,2,0.0,0.0,False,0.0,False,False,False
22754260000195,1.0,0.0,0.0,0.0,5,0.0,0.0,False,0.0,False,False,False
22755266000187,463.0,373.0,32.0,0.0,2,0.0,1869.0,False,0.0,False,False,False
22774156000162,2.0,3.0,0.0,2.0,4,0.0,0.0,False,0.0,False,False,False
22774812000127,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22777857000155,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
22779002000163,1.0,0.0,0.0,0.0,3,0.0,1.0,False,0.0,False,False,False
22779150000188,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22782463000195,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
22787954000129,1.0,9.0,1.0,1.0,5,143.0,640.0,False,0.0,False,True,False
22793618000199,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22799684000176,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22803546000113,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22807115000125,100.0,84.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
22809440000127,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22818818000159,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22828287000185,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22829573000165,1.0,1.0,3.0,1.0,4,61.0,57.0,False,27.6,False,False,False
22834145000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22855632000170,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
22860908000108,1.0,9.0,0.0,0.0,2,663.0,533.0,False,2.2,False,False,False
22870816000109,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22890774000178,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
22908229000161,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22912068000180,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22915713000118,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
22922854000168,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
22928235000180,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22930819000190,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
22939811000195,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22940419000166,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22940529000128,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22949096000171,1.0,0.0,0.0,0.0,11,311.0,0.0,False,0.0,False,False,True
22949142000132,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22949494000198,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22951899000160,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
22956659000159,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
22960307000177,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22962561000104,1.0,437.0,82.0,5.0,7,0.0,11402.0,False,0.0,False,False,True
22968252000141,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22968524000103,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
22970241000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
22979040000160,3061.0,437.0,27.0,6.0,14,7.0,14854.0,False,0.0,False,False,False
22982106000170,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23000990000163,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23002947000137,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23007579000110,1.0,102.0,0.0,0.0,2,8.0,59.0,False,0.0,False,True,True
23010291000102,1.0,0.0,1.0,1.0,3,147.0,985.0,False,0.2,False,False,False
23013954000134,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23020028000196,1.0,101.0,55.0,1.0,4,508.0,412.0,False,0.2,False,False,False
23024472000180,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
23053153000283,1.0,0.0,33.0,3.0,2,14.0,60.0,False,0.0,False,False,False
23065772000107,1.0,1850.0,1052.0,0.0,2,0.0,11654.0,False,0.0,False,False,False
23074873000144,2.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
23080280000190,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23090424000190,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
23095091000191,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.4,False,False,False
23102666000156,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
23104098000122,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23104344000146,1.0,186.0,0.0,0.0,3,161.0,6706.0,False,0.0,False,False,True
23106216000131,2.0,354.0,48.0,6.0,2,0.0,0.0,False,0.0,False,False,False
23106216000131,2.0,354.0,48.0,6.0,2,0.0,1901.0,False,0.0,False,False,False
23112066000179,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23120028000168,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
23121737000168,1.0,0.0,0.0,2.0,4,0.0,0.0,False,0.0,False,False,False
23128844000118,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
23132221000119,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23146711000174,1.0,0.0,0.0,0.0,3,392.0,4.0,False,1.8,False,False,False
23156648000157,1.0,0.0,2.0,1.0,1,0.0,0.0,False,0.0,False,False,False
23156999000168,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23160689000117,1.0,13.0,93.0,1.0,8,0.0,12869.0,False,0.0,False,True,False
23161145000170,1.0,28.0,0.0,1.0,3,1404.0,1638.0,False,0.0,False,False,False
23161590000130,1.0,0.0,89.0,2.0,3,0.0,13917.0,True,0.0,False,False,False
23166182000170,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23169517000104,1.0,0.0,0.0,0.0,4,2051.0,170.0,False,0.0,False,False,False
23176840000105,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
23187923000108,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23217387000138,1.0,0.0,1.0,0.0,3,579.0,80.0,False,0.0,False,False,False
23219767000101,1.0,0.0,0.0,2.0,9,401.0,141.0,False,0.0,False,False,False
23228658000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23228942000127,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23230952000105,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23232884000105,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23236392000198,1.0,33.0,52.0,6.0,4,291.0,7875.0,False,0.0,False,False,False
23239298000192,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23240029000146,1.0,5.0,1.0,0.0,2,210.0,6.0,False,0.0,False,False,True
23248386000150,1.0,215.0,64.0,0.0,2,309.0,3789.0,False,9.8,False,False,False
23248386000150,1.0,215.0,64.0,0.0,2,309.0,3789.0,True,9.8,False,False,False
23251141000182,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,True,True
23253380000171,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
23253928000183,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23256180000172,1.0,0.0,0.0,0.0,6,0.0,3221.0,False,0.0,False,False,False
23256282000198,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23277744000153,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23278271000109,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23280481000131,1.0,0.0,0.0,0.0,2,1800.0,160.0,False,0.0,False,False,False
23284876000102,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23285160000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23291627000144,1.0,0.0,0.0,2.0,2,0.0,0.0,False,0.0,False,False,False
23304136000190,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
23310560000148,2.0,62.0,3.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23310560000148,2.0,62.0,3.0,0.0,3,0.0,8008.0,False,0.0,False,False,False
23310601000104,1.0,0.0,0.0,0.0,5,0.0,0.0,False,0.0,False,False,False
23314594000100,3.0,494.0,55.0,0.0,2,0.0,0.0,False,0.0,False,False,False
23314594000100,3.0,494.0,55.0,0.0,2,0.0,25.0,False,0.0,False,False,False
23316259000141,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23316793000158,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23319862000187,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23322556000108,505.0,561.0,135.0,1.0,5,0.0,2262.0,False,0.0,False,False,False
23322556000108,505.0,561.0,135.0,1.0,5,0.0,6268.0,False,0.0,False,False,False
23334555000175,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23335049000109,1.0,91.0,56.0,0.0,7,2128.0,2471.0,False,0.6,False,False,True
23335559000178,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23350369000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23352619000160,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23352914000117,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23356147000114,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23359014000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23360407000125,1.0,1.0,122.0,2.0,7,128.0,63.0,False,5.8,False,False,False
23371251000188,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23372813000108,1.0,0.0,0.0,2.0,15,0.0,0.0,False,0.0,False,True,True
23376963000190,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
23379897000101,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23387595000185,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23393418000101,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
23401657000166,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23402317000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23408488000196,350.0,68.0,11.0,0.0,8,0.0,4492.0,False,0.0,False,False,False
23411020000150,1.0,21.0,0.0,0.0,7,0.0,5916.0,False,3.8,False,False,False
23411825000102,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23412408000176,1.0,181.0,30.0,1.0,9,16.0,11046.0,False,0.0,False,True,True
23428905000162,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23435336000182,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23439073000180,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23441418000130,1.0,0.0,0.0,1.0,2,0.0,65.0,False,0.0,False,False,False
23442093000100,1.0,320.0,64.0,8.0,6,675.0,3025.0,False,1.8,True,True,False
23447896000157,881.0,781.0,49.0,0.0,7,0.0,8567.0,False,0.0,False,False,False
23458897000105,1.0,0.0,0.0,2.0,2,0.0,0.0,False,0.0,False,False,False
23465088000112,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23466245000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23466662000157,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23467074000138,1.0,0.0,0.0,0.0,2,158.0,1135.0,False,3.8,False,False,False
23472682000130,1.0,21.0,0.0,6.0,8,0.0,28.0,False,0.0,False,False,False
23474619000133,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
23476033000108,1.0,0.0,0.0,0.0,10,4324.0,10049.0,False,0.0,False,False,False
23479438000108,2358.0,279.0,19.0,2.0,2,0.0,17940.0,False,0.0,False,False,False
23484444000145,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23486712000168,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23493520000189,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23495961000110,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
23500057000155,1.0,0.0,0.0,2.0,3,0.0,0.0,False,0.0,False,False,False
23502561000194,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,True
23504040000176,1.0,9.0,1.0,0.0,5,593.0,5.0,False,0.0,False,False,False
23504631000143,1.0,11.0,0.0,32.0,5,467.0,0.0,False,122.8,False,False,False
23515251000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23515431000196,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23517870000138,2520.0,2460.0,352.0,3.0,36,0.0,39559.0,False,0.0,False,False,False
23517870000138,2520.0,2460.0,352.0,3.0,36,0.0,80959.0,False,0.0,False,False,False
23518455000107,1.0,0.0,0.0,0.0,5,9.0,14.0,False,14.2,True,False,False
23530814000133,1.0,0.0,0.0,2.0,5,0.0,0.0,False,0.0,False,False,False
23532878000173,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
23533522000154,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23533529000176,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23533614000134,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
23539456000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,True
23543006000100,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23563012000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23563417000168,1513.0,511.0,16.0,0.0,7,39.0,17439.0,False,0.0,False,False,False
23563417000168,1513.0,511.0,16.0,0.0,7,39.0,26220.0,False,0.0,False,False,False
23579724000137,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
2359296800015,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23596833000162,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,True,False,False
23611477000109,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23616623000199,1.0,45.0,0.0,0.0,3,110.0,1049.0,False,0.0,False,False,False
23630622000107,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23634794000221,942.0,64.0,0.0,10.0,3,0.0,9114.0,False,0.0,False,False,False
23636564000110,1.0,0.0,455.0,0.0,15,0.0,3629.0,False,0.0,True,False,False
23636564000110,1.0,0.0,455.0,0.0,15,0.0,3629.0,True,0.0,True,False,False
23640571000196,391.0,350.0,229.0,1.0,3,0.0,2201.0,False,0.0,False,False,False
23643790000129,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23647531000176,1.0,3.0,0.0,0.0,1,0.0,50.0,False,0.0,False,False,False
23661687000101,1.0,0.0,15.0,0.0,7,542.0,503.0,False,0.0,False,False,False
23670648000170,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23674714000180,1.0,0.0,0.0,2.0,6,0.0,0.0,False,0.0,False,False,False
23674945000194,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23675434000197,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23687499000152,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23689444000181,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23701166000130,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23706491000196,272.0,51.0,2.0,1.0,7,0.0,2766.0,False,0.0,False,False,False
23751115000113,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23755978000169,1.0,31.0,11.0,0.0,2,0.0,1.0,False,0.0,False,False,False
23757895000109,1.0,0.0,0.0,0.0,4,0.0,0.0,False,7.8,True,False,True
23758905000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23759774000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23766964000140,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23768546000192,1.0,1.0,0.0,1.0,3,0.0,13.0,False,0.0,False,True,False
23769389000130,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
23776682000124,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23785988000147,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
23797167000120,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23799909000157,2.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23800986000180,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
23809139000186,146.0,427.0,24.0,1.0,27,0.0,784.0,False,0.0,False,False,False
23809139000186,146.0,427.0,24.0,1.0,27,0.0,21177.0,False,0.0,False,False,False
23813779000160,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,True,True
23822119000145,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23826796000131,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
23828633000198,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
23829892000133,1.0,221.0,22.0,1.0,12,521.0,7754.0,False,0.0,False,False,False
23834884000185,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23840079000164,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
23841320000170,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,True
23842901000126,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23842902000170,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23843196000181,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23845741000179,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
23846779000166,1.0,302.0,57.0,0.0,11,0.0,8373.0,False,0.2,True,True,True
23858884000115,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
23860451000102,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23862294000166,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23863235000102,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23863365000145,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23865833000110,1.0,0.0,1.0,2.0,4,0.0,0.0,False,0.0,False,False,False
23866898000180,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23871623000135,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
23883644000170,1.0,1.0,0.0,1.0,1,100.0,2.0,False,0.0,False,False,False
23892395000180,1.0,30.0,1.0,2.0,7,1181.0,1363.0,False,3.4,False,False,False
23893911000190,1.0,0.0,0.0,2.0,9,0.0,20.0,False,0.0,False,False,False
23896429000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23921138000129,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23941435000136,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23943826000190,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
23946766000169,1.0,0.0,0.0,1.0,4,0.0,0.0,False,0.0,False,False,False
23952060000100,3093.0,824.0,36.0,0.0,6,0.0,18339.0,False,0.0,False,True,False
23961491000132,1.0,132.0,0.0,53.0,4,144.0,3155.0,False,2.6,False,True,True
23971135000108,1.0,2.0,0.0,0.0,2,912.0,1.0,False,0.0,False,False,False
23972351000160,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
23976590000198,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
23982778000149,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
24002611000137,1.0,0.0,0.0,2.0,3,0.0,0.0,False,0.0,False,False,False
24005020000113,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
24013278000404,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
24013399000103,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
24019063000158,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
24023638000106,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
24028001000102,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
